"No.","Time","Source","Destination","Protocol","Length","Info"
"2207","2022-12-11 20:38:11.037436195","172.17.0.2","172.17.0.1","TCP","1012","3000  >  58010 [PSH, ACK] Seq=423030 Ack=45138 Win=64128 Len=946 TSval=1630539389 TSecr=3075500911 [TCP segment of a reassembled PDU]"
"2208","2022-12-11 20:38:11.037505525","172.17.0.1","172.17.0.2","TCP","66","58010  >  3000 [ACK] Seq=45138 Ack=423976 Win=64128 Len=0 TSval=3075500912 TSecr=1630539389"
"2209","2022-12-11 20:38:11.037517484","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"2210","2022-12-11 20:38:11.037627709","172.17.0.1","172.17.0.2","TCP","66","58010  >  3000 [ACK] Seq=45138 Ack=423981 Win=64128 Len=0 TSval=3075500912 TSecr=1630539389"
"2211","2022-12-11 20:38:11.038656486","172.17.0.1","172.17.0.2","HTTP","218","GET /aol HTTP/1.1 "
"2212","2022-12-11 20:38:11.044949299","172.17.0.2","172.17.0.1","TCP","577","3000  >  58010 [PSH, ACK] Seq=423981 Ack=45290 Win=64128 Len=511 TSval=1630539396 TSecr=3075500913 [TCP segment of a reassembled PDU]"
"2213","2022-12-11 20:38:11.045324052","172.17.0.1","172.17.0.2","TCP","66","58010  >  3000 [ACK] Seq=45290 Ack=424492 Win=64128 Len=0 TSval=3075500920 TSecr=1630539396"
"2214","2022-12-11 20:38:11.045349353","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"2215","2022-12-11 20:38:11.047151773","172.17.0.1","172.17.0.2","HTTP","217","GET /ap HTTP/1.1 "
"2216","2022-12-11 20:38:11.053731213","172.17.0.2","172.17.0.1","TCP","577","3000  >  58010 [PSH, ACK] Seq=425443 Ack=45441 Win=64128 Len=511 TSval=1630539405 TSecr=3075500922 [TCP segment of a reassembled PDU]"
"2217","2022-12-11 20:38:11.100115710","172.17.0.1","172.17.0.2","TCP","66","58010  >  3000 [ACK] Seq=45441 Ack=425954 Win=64128 Len=0 TSval=3075500975 TSecr=1630539405"
"2218","2022-12-11 20:38:11.100253743","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"2219","2022-12-11 20:38:11.101580738","172.17.0.1","172.17.0.2","HTTP","219","GET /apac HTTP/1.1 "
"2220","2022-12-11 20:38:11.107676293","172.17.0.2","172.17.0.1","TCP","577","3000  >  58010 [PSH, ACK] Seq=426905 Ack=45594 Win=64128 Len=511 TSval=1630539459 TSecr=3075500976 [TCP segment of a reassembled PDU]"
"2221","2022-12-11 20:38:11.107857753","172.17.0.1","172.17.0.2","TCP","66","58010  >  3000 [ACK] Seq=45594 Ack=427416 Win=64128 Len=0 TSval=3075500982 TSecr=1630539459"
